window,horizon,MAE,RMSE,MASE,WQL
3,40,129.4500995433599,191.89127455411779,0.5796213961894218,0.051045798722398755
3,41,116.12647223855905,170.57656935129947,0.5195602950146047,0.052780536268051466
3,42,95.01281584037461,143.011339361558,0.45443599626653525,0.04388688680007257
3,43,121.07666833607713,173.01776623737862,0.631097953008597,0.048161339358642356
3,44,185.37498953871406,255.8537453544263,0.8972346784442852,0.06567131117853355
3,45,140.4818384072405,195.0846191149517,0.6158117179180993,0.05458832515981146
3,46,162.87481769078818,235.51307796130507,0.6529341976740424,0.07822698458033282
3,47,125.78112075267694,193.47510916297526,0.5348839536587242,0.08539642352495122
3,48,104.50087653367947,148.53193162395164,0.4679094529375487,0.08082159169142128
3,49,100.30055441611853,140.6001799648393,0.4320484271480986,0.09333619774650162
3,50,150.6606330306102,201.70016934909808,0.6239293857938322,0.2634343603912176
3,51,133.9756421553783,176.04810622219864,0.5552484577812903,0.44205966919722295
3,52,122.57271312903136,157.31930254638326,0.5136171152637765,0.46296176042550546
3,53,89.98501070340474,115.83542330928799,0.36419816492950274,0.4269329142937928
3,54,87.55777346018033,118.12970685446724,0.35523512176918803,0.3333049002606184
3,55,110.79117108919682,142.7676747399891,0.4689399761982236,0.17158639417413804
3,56,154.02842032909393,211.84199893888365,0.6411406490158129,0.1951954942911866
3,57,163.66315727508984,221.5212321644877,0.6859778186963417,0.16931797460841883
3,58,140.68415528841507,201.54808138661113,0.5903662313234065,0.09918405939571458
3,59,116.81816241374382,172.82980315616365,0.5027912116657985,0.06622433170517082
3,60,109.57828918377302,169.91534434581664,0.5271108973660009,0.052845429065691125
3,61,138.5806090057471,214.3401712688397,0.6163176705367314,0.054963131697109764
3,62,120.18599762410597,198.2913962034149,0.5317773790322581,0.04717321513627765
3,63,112.96130193698062,189.76887438674962,0.4990301765332965,0.04650339263629169
3,64,199.07489363810956,298.0977086707033,0.8084857549828849,0.09254390829363432
3,65,133.31742362181345,197.61055688456537,0.5716402306754852,0.06718172565947114
3,66,91.9634652245083,151.7184710193555,0.4339714985631412,0.04681463833196625
3,67,96.59006247566444,169.8926426549664,0.44015035805078784,0.045055262050419306
3,68,81.56651097631915,141.60266051030433,0.39004216460712393,0.03910806624687287
3,69,119.25952710860815,180.47983666503345,0.5156932393466925,0.05198143771825401
3,70,111.7295363056354,178.06205386734788,0.4649862138521651,0.056708876035373536
3,71,88.11866827194507,134.29675818839564,0.39256554260740595,0.055637399383917256
3,72,84.88834929313416,122.29454314829412,0.3365209565694272,0.06964607872828495
3,73,92.25250275318439,141.5103246255963,0.3882210694830425,0.08735082659939103
3,74,159.51931234659293,218.41327682414047,0.6413618777676232,0.21682674441282873
3,75,155.07224424221576,205.96769571313396,0.618920228572886,0.3915234555839085
3,76,130.1758736188595,170.8647677187093,0.5217163560132613,0.5041573578037779
3,77,97.46889095122998,126.689278797564,0.3871763555078061,0.40333705848825563
3,78,88.81895153491925,117.25127418121542,0.3572698473454871,0.32131772657228547
3,79,110.1599232004239,145.2779851178724,0.45577620663255747,0.21698637908354254
3,80,114.53795135174042,165.32492432077305,0.4885292499507311,0.18604352802199528
3,81,163.064639601952,222.55792889214442,0.6924079877578296,0.22842197292405256
